100111; 3.5364100000; 9.4843000000
100115; 120.8528800000; 268.4673000000
100116; 56.5567200000; 82.0034900000
100117; 21.3907300000; 74.4491800000
100119; 17.3000000000; 16.8683200000
100121; 1.4063300000; 4.3652200000
100122; 9.1889560000; 14.9252000000
100125; 40.3500000000; 63.0548100000
100126; 9.7324580000; 54.3779900000
100128; 18.7240000000; 18.3176200000
100129; 6.1714650000; 8.5049600000
100130; 0.0705000000; 42.8285900000
100131; 8.9143970000; 35.3157100000
100132; 7.7348150000; 21.1976600000
100133; 1.2656970000; 66.1088100000
100135; 30.4567870000; 71.4912400000
100138; 0.4695180000; 27.2842100000
100139; 0.3446470000; 41.2404100000
100140; 0.1000000000; 6.8877500000
100141; 10.6428260000; 13.8335200000
100143; 0.8437980000; 38.0221200000
100144; 1.5624480000; 11.1847300000
100145; 11.4482800000; 28.3918600000
100146; 2.8610270000; 7.1784600000
100148; 6.4570250000; 67.0952500000
100149; 1.1893100000; 32.8902700000
100150; 5.3440540000; 6.4199000000
100156; 3.3345590000; 22.3761500000
100157; 12.5173270000; 18.1140600000
100159; 18.5635560000; 21.2862100000
100162; 0.7031650000; 3.8692300000
100163; 0.4218990000; 4.3133600000
100164; 6.9468000000; 18.9189100000
100165; 0.7260000000; 5.2127800000
100168; 13.7336250000; 20.3992000000
100170; 2.9532930000; 3.9304000000
100171; 9.5630440000; 12.8493800000
100172; 1.4063300000; 18.6613400000
100173; 35.5137530000; 83.8862300000
100174; 0.4218990000; 3.9921000000
100175; 0.6029680000; 10.7995100000
100179; 0.7031650000; 16.8803100000
100182; 4.8301720000; 21.6688400000
100187; 4.7690000000; 8.9301800000
100191; 85.5900000000; 102.5465200000
100192; 20.5200000000; 27.9184200000
100193; 10.8697900000; 20.2068500000
100194; 14.3706400000; 35.1047800000
100196; 10.7929420000; 11.7844800000
100199; 30.6982650000; 68.6596700000
100201; 9.8630860000; 37.7004900000
100202; 12.3440000000; 81.2638200000
100203; 0.1500000000; 45.8134800000
100204; 5.9126760000; 9.9830200000
100205; 0.4354820000; 32.5322300000
100206; 53.6266720000; 89.3331300000
100208; 31.4400700000; 65.5058100000
100209; 20.3215580000; 46.5782600000
100211; 20.4694560000; 31.3945100000
100215; 4.4653020000; 39.6972100000
100217; 24.4961340000; 25.4649000000
100218; 63.4952220000; 89.7610500000
100219; 55.5939740000; 57.0846800000
100220; 25.9265280000; 44.7751500000
100221; 20.6434560000; 116.6881600000
100222; 1.4093040000; 63.0260900000
100223; 91.8208880000; 88.8467000000
100224; 21.2710000000; 41.3072300000
100225; 18.7926960000; 94.7043100000
100226; 1.1457000000; 34.9916400000
100227; 11.2944260000; 55.8458100000
100228; 122.9971520000; 118.8001300000
100229; 93.6605520000; 94.5709900000
100230; 17.2440650000; 50.0600700000
100231; 53.8145500000; 82.9805200000
100232; 17.4216420000; 27.7660300000
100235; 5.5841940000; 5.7314300000
100236; 3.9638940000; 40.8831000000
100237; 7.9946840000; 47.4099000000
100240; 1.6424100000; 7.3640900000
100242; 26.9051620000; 62.8674200000
100244; 8.3604480000; 10.5165200000
100245; 31.3485660000; 31.5489700000
100246; 14.2861560000; 23.6343200000
100247; 14.3590060000; 22.5496500000
100250; 73.2514860000; 71.0996200000
100251; 15.7387080000; 54.9014100000
100252; 47.0516600000; 126.5607600000
100253; 14.4532080000; 19.4864200000
100254; 15.3126040000; 22.9809300000
100259; 3.8660000000; 30.1242100000
100261; 2.2125880000; 17.6296500000
100263; 3.9417840000; 7.6260700000
100264; 9.1974960000; 10.9637600000
100265; 15.1101720000; 21.7765800000
100267; 88.0844750000; 145.9095900000
100268; 98.1354280000; 104.7210000000
100271; 0.2980000000; 28.8296200000
100277; 0.6000000000; 0.8280900000
100282; 89.4637800000; 109.1031200000
100283; 82.1678600000; 95.0421200000
100285; 0.2290000000; 0.3836000000
100286; 0.1810000000; 18.6326100000
100291; 8.5746400000; 41.9716800000
100302; 1.4500000000; 37.1180800000
100304; 0.1470000000; 6.8982800000
100305; 4.2750000000; 7.2842000000
100317; 1.4700000000; 28.7546400000
100319; 0.1390000000; 12.3545300000
100321; 0.0950000000; 13.8636400000
100325; 27.5050000000; 91.7006800000
100330; 8.3000000000; 12.1739700000
100365; 0.2340000000; 68.2138500000
100401; 69.2304000000; 97.6014200000
100402; 40.9083000000; 47.6471100000
100403; 96.9011250000; 98.3810700000
100404; 19.6000000000; 20.2736500000
100406; 15.6125000000; 19.5070600000
100407; 19.9400000000; 26.7771900000
100409; 14.8013480000; 37.9988200000
100410; 3.9567960000; 10.7528200000
100411; 4.2250000000; 18.9237300000
100416; 2.3727500000; 64.2586800000
100417; 16.1238750000; 94.0123100000
100419; 15.8000000000; 39.0187800000
100422; 12.3000000000; 30.4164700000
100423; 2.8576860000; 17.6398500000
100424; 2.8576860000; 6.5563400000
100425; 0.5622400000; 44.5633600000
100433; 19.8475700000; 57.1174400000
100435; 0.0732740000; 8.5130900000
100437; 28.2317000000; 38.3931900000
100438; 83.6960750000; 114.8388400000
100440; 7.1125000000; 10.1643800000
100444; 3.2247750000; 8.3261200000
100445; 9.3348750000; 18.6733100000
100447; 4.3964400000; 46.4001300000
100448; 35.8040280000; 56.1187300000
100449; 10.6926750000; 32.7473500000
100450; 5.0917500000; 7.5161200000
100451; 3.3249690000; 8.0880600000
100454; 23.5917750000; 31.7539500000
100456; 3.8835220000; 5.6435700000
100457; 4.4128500000; 26.7554700000
100458; 27.5232810000; 61.2651800000
100461; 20.3697750000; 37.0889300000
100462; 24.6125920000; 60.3367600000
100463; 0.9631100000; 65.4241100000
100465; 7.3000000000; 19.7684800000
100466; 20.1655000000; 22.1981900000
100467; 112.7444840000; 127.2652900000
100471; 2.2750000000; 18.1230800000
100474; 1.1021100000; 50.2683300000
100476; 2.2981200000; 58.8319400000
100478; 1.3650000000; 56.3330300000
100480; 3.7420500000; 44.8248200000
100483; 72.0067500000; 109.4228800000
100484; 4.8192000000; 28.5068300000
100486; 0.5126150000; 1.1868700000
100488; 7.4679000000; 9.9485200000
100490; 0.1697250000; 4.5086200000
100492; 3.3945000000; 3.4574000000
100493; 4.9220250000; 4.8772600000
100495; 4.0846290000; 3.8947400000
100496; 3.3945000000; 5.2557700000
100504; 9.5632470000; 16.9641100000
100506; 6.6755000000; 27.0163100000
100507; 9.9155500000; 18.1660900000
100508; 22.1983100000; 27.7612500000
100515; 11.3491800000; 16.4015800000
100518; 117.1714500000; 140.9854100000
100520; 7.2150550000; 14.8118200000
100521; 12.0442020000; 13.0098500000
100524; 6.3640524000; 38.8354300000
100525; 2.4937980000; 76.3239700000
100526; 0.6985000000; 37.0682100000
100527; 6.7057570000; 13.7371700000
100528; 3.5521200000; 6.7143300000
100529; 0.3385590000; 7.0124200000
100531; 0.9465000000; 85.7074300000
100532; 11.7987370000; 14.5642700000
100534; 9.9620180000; 22.0520800000
100540; 35.8585202000; 53.7591500000
100541; 12.3584500000; 24.3031000000
100542; 9.4792600000; 30.9439900000
100544; 12.5626840000; 17.7655600000
100545; 8.2336510000; 12.1397600000
100551; 36.0770200000; 42.5162300000
100552; 1.2094206000; 39.2851500000
100553; 3.3986382000; 21.7946900000
100554; 4.4971644000; 18.5764800000
100555; 44.4395388000; 47.7871300000
100561; 28.9506434000; 43.1181200000
100563; 87.9034740000; 126.5774600000
100603; 15.2440000000; 38.1040000000
100610; 10.0516000000; 12.9852000000
100611; 7.5387000000; 12.7244600000
100612; 7.5387000000; 12.0620100000
100626; 5.1392000000; 6.9837800000
100627; 4.5732000000; 12.1077300000
100629; 35.8835300000; 75.5370700000
100634; 29.1800000000; 35.9516200000
100635; 6.8598000000; 8.5217100000
100636; 0.1000000000; 22.3660600000
100638; 99.5020000000; 149.2284300000
100639; 41.3084700000; 159.3240700000
100644; 11.3520000000; 14.7002000000
100645; 9.9086000000; 17.9307600000
100647; 3.0488000000; 3.9068100000
100650; 6.8598000000; 8.4643300000
100651; 29.1800000000; 37.6835100000
100653; 3.0488000000; 4.5622100000
100654; 6.8598000000; 8.5217100000
100656; 0.5770000000; 15.8963100000
100704; 21.5540140000; 22.4136200000
100706; 47.5000000000; 54.2698800000
100711; 221.3068000000; 230.7766900000
100715; 14.3955900000; 17.2030600000
100716; 14.3955900000; 17.3870100000
100719; 72.6554800000; 110.5268700000
100720; 8.2909780000; 41.6209400000
100722; 210.5241330000; 234.5605700000
100723; 45.4387200000; 129.1392800000
100724; 168.6181680000; 170.1258900000
100725; 46.2013580000; 43.8528600000
100728; 42.1246080000; 41.5532700000
100733; 110.6640000000; 110.1699900000
100735; 233.6720000000; 233.2265000000
100736; 158.6880000000; 159.8628100000
100738; 93.6351020000; 97.8508300000
100739; 164.9520000000; 171.7571900000
100742; 122.8080000000; 138.7455800000
100743; 40.9151520000; 43.5329400000
100744; 1.7047980000; 4.8913400000
100746; 355.1103140000; 377.6894100000
100747; 178.1513910000; 184.8048500000
100748; 154.8777470000; 165.1191000000
100749; 1.7047980000; 5.7485000000
100752; 92.0590920000; 103.9463600000
100753; 83.2352100000; 90.8130700000
100754; 86.0922990000; 89.5539300000
100757; 168.4248960000; 218.9043100000
100761; 11.4510000000; 10.9683800000
100762; 24.5931000000; 27.3926400000
100764; 110.4394210000; 145.7635700000
100765; 10.2287880000; 10.4117200000
100768; 26.2809600000; 27.2111000000
100770; 61.5000450000; 79.5193000000
100771; 163.0475760000; 177.9965600000
100772; 25.6695840000; 31.2948800000
100773; 16.5782730000; 20.2516300000
100775; 59.1161300000; 72.0818800000
100778; 81.1387800000; 82.0986500000
100779; 133.3683000000; 131.5780200000
100784; 64.5343980000; 89.5152500000
100786; 0.6111360000; 0.5808200000
100788; 35.7965120000; 55.8269200000
100792; 62.5876070000; 99.9950200000
100798; 143.9268000000; 150.2422500000
100801; 5.3767000000; 5.3410800000
100803; 0.2030000000; 144.5946400000
100806; 0.4000000000; 14.2451600000
100807; 4.2250000000; 13.3585700000
100809; 0.0210000000; 6.6827100000
100810; 136.8866500000; 180.1212000000
100811; 103.7750500000; 138.1696600000
100812; 1.7000000000; 3.1276000000
100817; 24.9488600000; 60.5173900000
100818; 44.2994410000; 71.7913200000
100822; 4.7314960000; 5.8699000000
100823; 9.6780600000; 12.2744000000
100824; 1.9893790000; 2.0519000000
100825; 2.1244110000; 14.1165400000
100828; 1.0753400000; 9.5080400000
100838; 3.3506800000; 18.5460600000
100840; 1.2197200000; 57.6258300000
100844; 5.9143700000; 8.9522200000
100845; 0.0389000000; 0.8727000000
100850; 2.0159200000; 20.1222100000
100851; 1.8568260000; 37.1814600000
100858; 7.2300000000; 85.3037700000
100859; 3.1184860000; 6.9510900000
100860; 15.7798160000; 18.6308300000
100861; 20.5013600000; 124.0281600000
100863; 65.7675150000; 130.4427300000
100864; 65.6280000000; 100.9727700000
100865; 24.3107300000; 47.1534000000
100866; 0.4331200000; 36.3000200000
100867; 6.1131700000; 15.0580600000
100878; 0.8500000000; 1.1954300000
100879; 0.8680000000; 2.6369600000
101003; 11.0152000000; 11.7753700000
101009; 70.6781700000; 94.5006700000
101010; 3.8000000000; 4.1890300000
101013; 145.2941760000; 160.6099600000
101046; 2.7012700000; 3.2459200000
101074; 33.9190500000; 61.8197700000
101101; 15.2784000000; 13.9762900000
101102; 1.1125960000; 6.2127500000
101103; 3.7221600000; 4.9556000000
101104; 25.8377200000; 31.5456600000
101105; 317.5635680000; 363.9705200000
101107; 1.5278400000; 1.4409300000
101109; 8.2876400000; 8.2355400000
101110; 14.9645280000; 14.3031500000
101111; 0.1420000000; 2.3780600000
101112; 12.2227200000; 15.5099700000
101113; 60.6000000000; 80.7373200000
101114; 0.3055680000; 1.6967100000
101115; 2.7501120000; 3.5012600000
101116; 61.9040000000; 66.0301500000
101118; 195.9604190000; 213.4253600000
101121; 7.0407270000; 6.5915000000
101122; 133.2686000000; 138.2497400000
101123; 24.0124000000; 25.4280300000
101125; 9.8168180000; 9.0617200000
101126; 1.4456820000; 1.3431800000
101129; 28.6847880000; 25.6257300000
101130; 0.6539990000; 0.6269400000
101132; 2.3650610000; 2.9844100000
101134; 8.8614720000; 12.0913500000
101136; 96.2011370000; 126.0501200000
101137; 81.5220320000; 81.8207200000
101138; 94.3646400000; 180.5111900000
101139; 196.9096240000; 195.8467800000
101141; 43.4101630000; 221.2845300000
101143; 48.7190140000; 91.4595600000
101144; 5.1834220000; 7.7777200000
101146; 189.7271680000; 196.4318400000
101151; 11.0390080000; 35.4872600000
101156; 0.3381000000; 1.9623300000
101157; 0.1116900000; 1.4188000000
101158; 4.8134530000; 7.6460000000
101159; 61.5000000000; 80.4174500000
101160; 5.4000000000; 5.4138600000
101161; 207.5065770000; 270.2579300000
101162; 7.8183000000; 8.6943500000
101164; 4.7438070000; 5.4117800000
101165; 2.9488530000; 4.2166100000
101166; 1.0052100000; 1.5413400000
101168; 105.2368000000; 110.6961200000
101171; 156.0939510000; 175.9977500000
101173; 134.7950700000; 142.8832400000
101175; 117.7821000000; 117.8721500000
101177; 68.0518800000; 86.6230300000
101178; 2.1607040000; 9.9935000000
101180; 9.7781760000; 10.7417200000
101182; 0.3055680000; 0.3024200000
101183; 0.1390000000; 0.4652100000
101185; 14.4700000000; 17.3098400000
101188; 42.9882850000; 109.0396100000
101192; 2.1389760000; 2.3290400000
101193; 0.1570000000; 10.5358100000
101194; 17.1118080000; 16.4871300000
101195; 36.8805200000; 38.8443100000
101196; 115.8058800000; 120.1379900000
101197; 27.8066880000; 25.9871400000
101198; 3.3612480000; 3.2224900000
101199; 12.2227200000; 15.2130600000
101448; 37.8307500000; 47.8258600000
101458; 37.8307500000; 47.8258600000
101462; 0.7221500000; 68.1897600000
102120; 0.5760000000; 53.9700200000
102124; 2.2960000000; 10.6023700000
102125; 10.3000000000; 12.7736100000
102142; 111.1728000000; 120.9244400000
102144; 5.0657720000; 13.4243200000
102145; 62.8732860000; 70.1022200000
102148; 39.5048000000; 39.0188700000
102175; 68.0518800000; 68.4317100000
102176; 64.1258100000; 64.2223900000
102177; 107.3125800000; 108.6921300000
102184; 8.5000000000; 0.1215100000
102194; 0.1250000000; 12.0932400000
102702; 202.7356000000; 229.3870100000
102706; 0.1000000000; 19.2753000000
102707; 76.5570390000; 80.5351000000
102712; 5.6412840000; 6.5217200000
102728; 62.8171200000; 62.5311900000
102729; 97.1394460000; 95.5109400000
102744; 122.5739940000; 128.1295800000
102752; 82.6860580000; 91.1942800000
102763; 39.5292600000; 42.4794800000
102767; 101.4279470000; 109.9623100000
102771; 31.2418400000; 32.3084800000
102780; 74.3027590000; 90.2996900000
102784; 102.7183190000; 127.3738600000
102787; 208.5240000000; 208.7702800000
102792; 65.0996000000; 80.4972700000
102798; 42.0907680000; 44.1848700000
103104; 0.5625320000; 2.0834100000
103110; 14.7200000000; 14.7128200000
103139; 0.1000000000; 27.9012900000
103148; 0.2812660000; 2.6881700000
103158; 0.3198270000; 45.5801000000
205105; 10.4013310000; 59.4640000000
205107; 0.2140560000; 14.2200000000
205110; 64.7078520000; 260.7760000000
205111; 128.3563850000; 331.1370000000
205112; 0.2233000000; 37.0530000000
205114; 100.2797200000; 159.3200000000
205116; 55.7300000000; 103.7270000000
205120; 23.7080000000; 60.4830000000
205121; 25.0979010000; 16.0900000000
205122; 21.9760130000; 54.0620000000
205123; 34.9662800000; 106.0360000000
205124; 1.7024800000; 64.7430000000
205126; 16.6645100000; 51.2780000000
205128; 28.9448020000; 59.3770000000
205129; 51.9935280000; 92.1270000000
205132; 26.7299820000; 39.1380000000
205136; 12.2978940000; 17.0400000000
205138; 70.3635130000; 136.3180000000
205139; 3.2964880000; 9.6300000000
205141; 28.2805200000; 69.0920000000
205146; 26.4722750000; 8.4210000000
205147; 3.9957120000; 5.5650000000
205153; 0.0630000000; 14.5010000000
205157; 9.9009750000; 74.5350000000
205158; 43.5175510000; 78.6220000000
205159; 6.3815000000; 87.0170000000
205171; 11.5966720000; 37.0530000000
205172; 12.5000000000; 57.1350000000
205177; 4.7322210000; 29.9410000000
205180; 26.0634830000; 51.0490000000
205181; 15.2954370000; 16.0360000000
205188; 0.0666510000; 10.2720000000
205192; 9.8388560000; 34.4320000000
205194; 26.9427040000; 50.1760000000
205195; 3.0654080000; 49.2230000000
205198; 14.9210000000; 14.4270000000
205199; 18.7380000000; 14.4270000000
205206; 0.2760000000; 29.8520000000
205207; 3.2772770000; 28.9110000000
205208; 0.5114960000; 32.5400000000
205209; 1.2738380000; 24.3070000000
205211; 148.7099800000; 247.7080000000
205212; 6.1670950000; 5.0670000000
205213; 9.7312190000; 44.4870000000
205214; 12.5063520000; 31.5260000000
205217; 19.1002280000; 26.2140000000
205218; 66.4999500000; 69.2110000000
205219; 16.8479200000; 31.2240000000
205220; 19.1952600000; 84.2500000000
205224; 1.9142150000; 19.1820000000
205225; 2.9153540000; 5.4730000000
205231; 49.7850340000; 60.7580000000
205234; 27.1902170000; 125.4370000000
205235; 12.6219670000; 44.0770000000
205238; 1.9061930000; 0.2730000000
205239; 1.9061930000; 4.6580000000
205241; 19.0324140000; 23.3670000000
205242; 1.8530620000; 27.3430000000
205243; 10.3400330000; 10.7150000000
205245; 5.5199570000; 14.7010000000
205247; 14.6026020000; 27.9500000000
205270; 0.0310200000; 3.7630000000
205280; 4.4851600000; 0.5440000000
205290; 16.7352900000; 35.1900000000
205291; 21.4786740000; 19.6400000000
205293; 3.6686000000; 4.1630000000
205294; 3.6907000000; 4.1630000000
205295; 3.6907000000; 4.1530000000
205303; 11.7520000000; 46.9390000000
205305; 7.0395000000; 63.4930000000
205306; 1.7855000000; 14.8480000000
205307; 6.1060000000; 0.2740000000
205312; 17.2638800000; 51.3670000000
205313; 0.2751200000; 27.8280000000
205314; 5.9443140000; 23.2320000000
205315; 4.4646180000; 17.3610000000
205317; 43.0250000000; 36.4330000000
205318; 31.5030000000; 84.5290000000
205319; 2.6500000000; 3.2180000000
205329; 0.3705000000; 14.1850000000
205339; 1.5106830000; 2.7470000000
205340; 2.0567130000; 5.0770000000
205343; 2.1229420000; 12.3970000000
205347; 2.4753360000; 3.9850000000
205348; 17.9574620000; 24.0840000000
205352; 2.4520000000; 41.2800000000
205353; 0.1000000000; 16.5530000000
205360; 2.2169600000; 2.7120000000
205361; 1.3234320000; 3.1840000000
205362; 1.5800400000; 5.4250000000
205383; 0.2470000000; 0.4120000000
205396; 0.2470000000; 4.4320000000
205402; 12.5017800000; 82.4050000000
205403; 1.6934000000; 6.0310000000
205405; 28.1940600000; 54.3380000000
205406; 3.7254800000; 12.3590000000
205407; 12.9982800000; 36.7830000000
205408; 4.9000000000; 12.4550000000
205409; 0.0930000000; 42.4300000000
205410; 19.1189400000; 58.5050000000
205411; 1.6934000000; 13.4210000000
205412; 4.4028400000; 31.3410000000
205413; 4.7415200000; 3.4300000000
205418; 11.6884800000; 36.5540000000
205424; 0.6773600000; 7.0360000000
205426; 1.4351400000; 1.7050000000
205427; 1.9818600000; 0.9930000000
205450; 3.0653200000; 17.3290000000
205455; 3.9927400000; 49.6450000000
205465; 2.0054000000; 10.3250000000
205503; 2.2925630000; 35.6520000000
205505; 5.9000000000; 32.8070000000
205509; 0.0663730000; 103.0160000000
205514; 128.9520830000; 178.2110000000
205515; 0.8628490000; 65.8910000000
205516; 3.2522770000; 84.4420000000
205518; 6.9334770000; 83.8300000000
205519; 34.3899220000; 43.7140000000
205523; 6.2692820000; 73.1210000000
205524; 472.7883600000; 590.8330000000
205526; 6.5392200000; 38.3990000000
205529; 20.3442400000; 127.4690000000
205530; 0.6140000000; 78.3440000000
205531; 120.2576100000; 150.2820000000
205532; 112.3500000000; 50.7640000000
205534; 21.2519300000; 54.0650000000
205536; 0.2210000000; 73.5220000000
205537; 96.0575340000; 229.5680000000
205538; 10.4108720000; 154.6450000000
205540; 0.0302200000; 0.1520000000
205541; 19.8855000000; 22.6660000000
205542; 6.2040000000; 77.3080000000
205549; 0.2840000000; 110.4610000000
205559; 21.0125060000; 99.7730000000
205561; 1.0951000000; 4.3110000000
205562; 1.9572000000; 1.5890000000
205571; 0.1510000000; 33.8480000000
205572; 0.8325000000; 33.3340000000
205573; 18.6750000000; 106.4840000000
205586; 0.1575000000; 0.0000000000
205590; 4.0978820000; 39.7860000000
205602; 25.6650000000; 159.7710000000
205603; 63.1688800000; 70.4430000000
205604; 11.5950000000; 16.5260000000
205606; 13.4456000000; 46.9140000000
205608; 13.4456000000; 14.3910000000
205609; 0.1000000000; 14.8090000000
205622; 0.3281200000; 11.0440000000
205627; 6.7228000000; 32.0320000000
205631; 59.9000000000; 55.1200000000
205647; 16.4662000000; 15.7660000000
205698; 0.5678000000; 7.3070000000
205702; 9.3355000000; 38.7510000000
205703; 1.4075000000; 7.5660000000
205704; 7.2365000000; 25.3970000000
205705; 7.3190000000; 22.7680000000
205706; 0.5090000000; 9.3060000000
205709; 12.7250000000; 40.0750000000
205710; 27.7615000000; 38.4330000000
205711; 40.4000000000; 38.9190000000
205715; 0.5630000000; 16.3120000000
205740; 1.9705000000; 2.5020000000
205741; 0.5630000000; 3.5030000000
205760; 11.6025000000; 28.6360000000
205761; 17.9400000000; 30.7200000000
205808; 9.1989400000; 22.1490000000
205811; 7.7203600000; 97.1180000000
205813; 0.1760000000; 80.3500000000
205818; 9.6500000000; 50.8440000000
205826; 49.5000000000; 2.6280000000
205880; 8.7017000000; 0.1380000000
251001; 134.4000000000; 27.5080000000
251002; 100.8000000000; 56.6700000000
251003; 28.0000000000; 1.6350000000
251006; 37.2060000000; 58.1028800000
251008; 10.6680000000; 12.3372000000
251009; 0.0516000000; 1.3281800000
251010; 0.1000000000; 12.4630800000
251011; 1.0920000000; 16.6399000000
251013; 7.8867000000; 10.3261000000
251014; 0.2665000000; 14.5237400000
251018; 1.0080000000; 3.9815600000
251019; 6.2479000000; 11.2340200000
251020; 0.2900000000; 9.0157600000
251021; 2.6289000000; 5.8866100000
251023; 19.0570000000; 33.0627400000
251024; 4.0480000000; 12.4611000000
251026; 18.7680000000; 50.1536300000
251027; 4.0480000000; 25.5248300000
251031; 0.0915000000; 8.7758900000
251032; 0.2900000000; 7.1910000000
251046; 0.3790000000; 21.6314800000
251050; 0.9540000000; 0.2180600000
251057; 1.6510000000; 1.9625300000
251058; 7.6469500000; 13.9131700000
251059; 0.1236900000; 17.8313000000
251060; 1.7718000000; 13.5702200000
251061; 1.6290000000; 1.4273000000
251062; 1.7526000000; 2.2360000000
251063; 1.0430000000; 6.2710000000
251065; 7.5018000000; 20.4460000000
251068; 5.6855100000; 7.2544300000
251069; 1.7526000000; 8.8710500000
251071; 8.1269500000; 11.1250000000
251072; 7.6018000000; 13.6520000000
251074; 2.5278400000; 3.8200000000
251075; 3.3921600000; 7.2330000000
251088; 4.3760500000; 12.4640000000
251095; 1.5171300000; 25.8905700000
251096; 3.5052000000; 4.4959900000
251097; 2.6289000000; 2.4561400000
251098; 1.7526000000; 12.0844500000
251099; 1.7526000000; 1.2478900000
251100; 0.8763000000; 9.1178500000
251105; 0.5610000000; 1.2720000000
251106; 0.6000000000; 16.2440000000
251107; 1.9230000000; 2.7720000000
251110; 32.9750000000; 39.0360000000
251112; 16.6497000000; 16.3860000000
251113; 0.2890000000; 16.1610000000
251114; 11.0000000000; 10.9500000000
251120; 20.4470000000; 21.0179400000
251121; 37.4650000000; 1.4857800000
251122; 28.9560000000; 8.0394500000
251123; 8.1280000000; 8.6985800000
251230; 10.1010000000; 7.4328500000
251244; 4.3760500000; 3.5276000000
251246; 9.3772500000; 1.4170000000
251248; 1.5650000000; 7.8600000000
251258; 1.7258700000; 33.9072200000
251260; 2.6289000000; 8.1930000000
251261; 57.2400000000; 18.4180800000
251262; 0.4153600000; 19.5718100000
251263; 13.9000000000; 49.4360200000
251264; 17.8242000000; 33.8576600000
251265; 11.3919000000; 15.2450000000
251266; 3.0594000000; 41.1249800000
251268; 2.0100000000; 32.5939100000
251269; 9.9360000000; 8.7213800000
251271; 2.6289000000; 5.7646900000
251273; 95.3355000000; 110.5451400000
251274; 18.4023000000; 46.1510000000
251281; 38.5600000000; 31.3860000000
251285; 16.8000000000; 26.2260000000
251290; 1.2364800000; 35.3880400000
251292; 1.2910000000; 8.0830000000
251293; 59.8320900000; 89.0643200000
251294; 2.9040000000; 33.7952200000
251297; 2.1975200000; 30.2765400000
251299; 81.9400000000; 101.8460000000
251300; 6.9800000000; 3.6257300000
300003; 10.3728240000; 13.7995600000
300005; 2.6762784000; 22.1851700000
300006; 1.6000000000; 14.7949200000
300008; 9.2264100000; 18.2127000000
300009; 8.8645900000; 25.4834700000
300010; 5.6758656000; 15.9424800000
300013; 3.1612416000; 25.0175600000
300015; 4.1067248000; 50.3808300000
300016; 15.3000000000; 20.2845400000
300019; 0.2309300000; 14.8539700000
300020; 0.6928900000; 66.3182500000
300022; 5.5755472000; 40.4028500000
300024; 16.3326912000; 44.1491700000
300026; 58.0000000000; 85.3027700000
300027; 2.7032208000; 8.2306700000
300028; 5.2088640000; 17.4790700000
300029; 2.5000000000; 7.9895400000
300032; 5.2500000000; 5.3062000000
300033; 17.0790000000; 45.3141800000
300034; 7.4874800000; 15.6184900000
300036; 0.8520000000; 9.6141100000
300039; 8.0337880000; 27.1922700000
